month,day,total,total-color,retweets,retweets-color,original,original-color,highestLikes,highestLikes-color,highestRetweets,highestRetweets-color,totalLikes,totalLikes-color,letters,letters-color,capitalLetters,capitalLetters-color,loudness,loudness-color,likeRate,likeRate-color,totalRetweets,totalRetweets-color,retweetRate,retweetRate-color,most-popular-text,most-popular-id,most-popular-date
2018-07-01,19,13,#d7eefd,0,#ffffff,13,#d7eefd,114313,#e0f2fd,42344,#cae9fc,1047608,#acdcfa,1860,#c7e7fc,146,#d7eefd,7.849462365591398,#d7eefd,80585.23076923077,#cdeafc,266619,#c7e8fc,20509.153846153848,#a6d9fa,"The Fake News Media is going Crazy! They make up stories without any backup&#44; sources or proof. Many of the stories written about me&#44; and the good people surrounding me&#44; are total fiction. Problem is&#44; when you complain you just give them more publicity. But I’ll complain anyway!",1019894101116948480,2018-07-19 12:37
2018-07-01,20,13,#d7eefd,7,#d7eefd,6,#edf7fe,153003,#d5edfc,42353,#cae9fc,530676,#d5edfc,1074,#dff1fd,60,#eff8fe,5.58659217877095,#e3f3fd,40821.230769230766,#e6f4fd,246155,#cceafc,18935,#acdcfa,"I got severely criticized by the Fake News Media for being too nice to President Putin. In the Old Days they would call it Diplomacy. If I was loud &amp; vicious&#44; I would have been criticized for being too tough. Remember when they said I was too tough with Chairman Kim? Hypocrites!",1020425741664751616,2018-07-20 11:50
2018-07-01,21,2,#f9fcff,0,#ffffff,2,#f9fcff,179931,#ceeafc,40787,#cceafc,307092,#e7f5fe,434,#f2f9fe,16,#fbfdff,3.686635944700461,#ecf7fe,153546,#a0d7fa,71082,#f1f9fe,35541,#66bdf6,"Inconceivable that the government would break into a lawyer’s office (early in the morning) - almost unheard of. Even more inconceivable that a lawyer would tape a client - totally unheard of &amp; perhaps illegal. The good news is that your favorite President did nothing wrong!",1020642287725043712,2018-07-21 02:10
2018-07-01,22,12,#daeffd,0,#ffffff,12,#daeffd,120280,#dff1fd,34649,#d4edfc,964927,#b2defa,2164,#bde4fb,214,#c3e6fb,9.88909426987061,#cceafc,80410.58333333333,#cdeafc,250756,#cbe9fc,20896.333333333332,#a4d8fa,"Andrew McCarthy - “I said this could never happen. This is so bad that they should be looking at the judges who signed off on this stuff&#44; not just the people who gave it. It is so bad it screams out at you.”  On the whole FISA scam which led to the rigged Mueller Witch Hunt!",1021007656511852544,2018-07-22 02:22
2018-07-01,23,11,#ddf1fd,0,#ffffff,11,#ddf1fd,332225,#a5d9fa,107757,#7ac7f8,1287506,#99d4f9,2123,#bee4fb,350,#9fd6fa,16.486104569006123,#abdbfa,117046,#b6e0fb,346408,#b7e1fb,31491.636363636364,#76c5f7,"To Iranian President Rouhani: NEVER&#44; EVER THREATEN THE UNITED STATES AGAIN OR YOU WILL SUFFER CONSEQUENCES THE LIKES OF WHICH FEW THROUGHOUT HISTORY HAVE EVER SUFFERED BEFORE. WE ARE NO LONGER A COUNTRY THAT WILL STAND FOR YOUR DEMENTED WORDS OF VIOLENCE &amp; DEATH. BE CAUTIOUS!",1021234525626609666,2018-07-23 05:24
2018-07-01,24,14,#d4edfc,2,#f4fafe,12,#daeffd,134635,#dbf0fd,32860,#d6eefd,927150,#b5e0fb,1167,#dcf0fd,130,#dbf0fd,11.139674378748929,#c5e7fb,66225,#d6eefc,232625,#cfebfc,16616.071428571428,#b6e0fb,"MAKE AMERICA GREAT AGAIN!",1021755459416543238,2018-07-24 03:54
2018-07-01,25,11,#ddf1fd,0,#ffffff,11,#ddf1fd,121472,#def1fd,31469,#d8effd,943672,#b3dffb,2207,#bce3fb,165,#d2ecfc,7.476212052560037,#d9effd,85788.36363636363,#c9e8fc,227745,#d0ebfc,20704.090909090908,#a5d9fa,"The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S. and the E.U. drop all Tariffs&#44; Barriers and Subsidies! That would finally be called Free Market and Fair Trade! Hope they do it&#44; we are ready - but they won’t!",1021909900941815809,2018-07-25 02:08
2018-07-01,26,16,#cdeafc,1,#f9fdff,15,#d1ebfc,159804,#d4edfc,50130,#c0e5fb,1159699,#a3d8fa,1935,#c4e6fb,139,#d9effd,7.183462532299742,#daeffd,72481.1875,#d2ecfc,280128,#c4e7fb,17508,#b2dffa,"Twitter “SHADOW BANNING” prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.",1022447980408983552,2018-07-26 01:46
2018-07-01,27,17,#cae9fc,0,#ffffff,17,#cae9fc,104925,#e3f3fd,22957,#e3f3fd,1258378,#9bd5f9,2435,#b6e0fb,211,#c4e7fb,8.6652977412731,#d3ecfc,74022.23529411765,#d1ecfc,295220,#c1e5fb,17365.882352941175,#b3dffa,"The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years&#44; this will be a great moment for so many families. Thank you to Kim Jong Un.",1022690767305928704,2018-07-27 05:50
2018-07-01,28,4,#f3fafe,0,#ffffff,4,#f3fafe,118933,#dff1fd,30440,#daeffd,378703,#e1f2fd,394,#f3fafe,31,#f7fbfe,7.868020304568528,#d7eefd,94675.75,#c3e6fb,97801,#ebf6fe,24450.25,#94d2f9,"Democrats&#44; who want Open Borders and care little about Crime&#44; are incompetent&#44; but they have the Fake News Media almost totally on their side!",1022976410745495552,2018-07-28 12:45
2018-07-01,29,17,#cae9fc,3,#eef8fe,14,#d4edfc,135850,#daeffd,34842,#d4edfc,1237837,#9dd5f9,2708,#aeddfa,164,#d2ecfc,6.056129985228951,#e0f2fd,72813.94117647059,#d2ecfc,390749,#aeddfa,22985.235294117647,#9bd4f9,"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security&#44; which includes the Wall! Must get rid of Lottery&#44; Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!",1023557246628900864,2018-07-29 03:13
2018-07-01,30,6,#edf7fe,2,#f4fafe,4,#f3fafe,116486,#e0f2fd,29494,#dbf0fd,286907,#e8f5fe,370,#f4fafe,45,#f3fafe,12.162162162162161,#c0e5fb,47817.833333333336,#e2f2fd,88423,#edf7fe,14737.166666666666,#bde4fb,"We must have Border Security&#44; get rid of Chain&#44; Lottery&#44; Catch &amp; Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and&#44; of course&#44; keep building&#44; but much faster&#44; THE WALL!",1023900404352991232,2018-07-30 01:57
2018-07-01,31,27,#acdcfa,4,#e8f5fe,23,#b8e1fb,110155,#e1f2fd,36406,#d2ecfc,1660091,#7ac7f8,3246,#9ed6fa,252,#b9e2fb,7.763401109057301,#d7eefd,61484.851851851854,#d9effd,437373,#a5d9fa,16199,#b8e1fb,"MAKING AMERICA GREAT AGAIN! https://t.co/OnMGXvldVT",1024112670427889664,2018-07-31 04:01
2018-08-01,1,15,#d1ebfc,2,#f4fafe,13,#d7eefd,96678,#e5f4fd,25318,#e0f2fd,880210,#b8e1fb,2074,#c0e5fb,207,#c5e7fb,9.980713596914175,#cce9fc,58680.666666666664,#dbf0fd,248205,#cbe9fc,16547,#b6e0fb,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now&#44; before it continues to stain our country any further. Bob Mueller is totally conflicted&#44; and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!",1024646945640525826,2018-08-01 03:24
2018-08-01,2,13,#d7eefd,1,#f9fdff,12,#daeffd,145812,#d7eefd,34404,#d5edfc,981003,#b1defa,2255,#bbe2fb,216,#c3e6fb,9.57871396895787,#ceeafc,75461.76923076923,#d0ebfc,239209,#cdeafc,18400.69230769231,#aeddfa,"They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the FAKE NEWS&#44; which is a large percentage of the media&#44; that is the enemy of the people!",1025115155632455680,2018-08-02 10:24
2018-08-01,3,5,#f0f8fe,1,#f9fdff,4,#f3fafe,80610,#e9f6fe,18236,#e9f5fe,259776,#eaf6fe,263,#f7fcff,16,#fbfdff,6.083650190114068,#e0f2fd,51955.2,#dff1fd,73772,#f0f9fe,14754.4,#bde4fb,"Thank you Pennsylvania. I love you! https://t.co/qoswnBZb3f",1025177042470535168,2018-08-03 02:30
2018-08-01,4,31,#a0d7fa,13,#b5e0fb,18,#c7e8fc,180381,#ceeafc,49313,#c1e5fb,1417823,#8ecff9,2783,#acdcfa,260,#b7e1fb,9.342436219906576,#cfebfc,45736.22580645161,#e3f3fd,457939,#a1d7fa,14772.225806451614,#bde4fb,"Lebron James was just interviewed by the dumbest man on television&#44; Don Lemon. He made Lebron look smart&#44; which isn’t easy to do. I like Mike!",1025586524782559232,2018-08-04 05:37
2018-08-01,5,12,#daeffd,2,#f4fafe,10,#e0f2fd,135598,#daeffd,33755,#d5edfc,901559,#b7e1fb,1722,#cbe9fc,105,#e2f3fd,6.097560975609756,#e0f2fd,75129.91666666667,#d0ebfc,245478,#cceafc,20456.5,#a6d9fa,"Presidential Approval numbers are very good - strong economy&#44; military and just about everything else. Better numbers than Obama at this point&#44; by far. We are winning on just about every front and for that reason there will not be a Blue Wave&#44; but there might be a Red Wave!",1026196465696350208,2018-08-05 10:01
2018-08-01,6,11,#ddf1fd,1,#f9fdff,10,#e0f2fd,95140,#e5f4fd,29193,#dbf0fd,722614,#c5e7fb,2230,#bbe3fb,152,#d5edfc,6.816143497757848,#dcf0fd,65692.18181818182,#d6eefd,215114,#d2ecfc,19555.81818181818,#aadbfa,"Democrats want Open Borders and they want to abolish ICE&#44; the brave men and women that are protecting our Country from some of the most vicious and dangerous people on earth! Sorry&#44; we can’t let that happen! Also&#44; change the rules in the Senate and approve STRONG Border Security!",1026585401874677760,2018-08-06 11:46
2018-08-01,7,4,#f3fafe,1,#f9fdff,3,#f6fbfe,137023,#daeffd,37124,#d1ecfc,296576,#e8f5fe,550,#eff8fe,51,#f1f9fe,9.272727272727273,#cfebfc,74144,#d1ecfc,89275,#edf7fe,22318.75,#9ed6f9,"The Iran sanctions have officially been cast. These are the most biting sanctions ever imposed&#44; and in November they ratchet up to yet another level. Anyone doing business with Iran will NOT be doing business with the United States. I am asking for WORLD PEACE&#44; nothing less!",1026762818773757955,2018-08-07 11:31
2018-08-01,8,10,#e0f2fd,0,#ffffff,10,#e0f2fd,152820,#d6edfc,36082,#d2ecfc,989070,#b0defa,1221,#daf0fd,97,#e5f4fd,7.944307944307944,#d6eefd,98907,#c1e5fb,214512,#d3ecfc,21451.2,#a2d7fa,"The Republicans have now won 8 out of 9 House Seats&#44; yet if you listen to the Fake News Media you would think we are being clobbered. Why can’t they play it straight&#44; so unfair to the Republican Party and in particular&#44; your favorite President!",1027211440225243137,2018-08-08 05:14
2018-08-01,9,5,#f0f8fe,0,#ffffff,5,#f0f8fe,144861,#d8eefd,38036,#d0ebfc,438313,#dcf0fd,874,#e5f4fd,66,#edf7fe,7.551487414187643,#d8effd,87662.6,#c8e8fc,115775,#e7f5fe,23155,#9ad4f9,"Space Force all the way!",1027586174448218113,2018-08-09 06:03
2018-08-01,10,6,#edf7fe,0,#ffffff,6,#edf7fe,170619,#d1ebfc,37812,#d0ebfc,733836,#c4e6fb,1180,#dcf0fd,52,#f1f9fe,4.406779661016949,#e9f5fe,122306,#b3dffa,178384,#daeffd,29730.666666666668,#7cc8f8,".....Be happy&#44; be cool! A football game&#44; that fans are paying soooo much money to watch and enjoy&#44; is no place to protest. Most of that money goes to the players anyway. Find another way to protest. Stand proudly for your National Anthem or be Suspended Without Pay!",1027895506809364480,2018-08-10 02:32
2018-08-01,11,12,#daeffd,0,#ffffff,12,#daeffd,152272,#d6eefc,36242,#d2ecfc,1165155,#a3d8fa,2419,#b6e0fb,244,#bbe3fb,10.086812732534105,#cbe9fc,97096.25,#c2e6fb,286126,#c3e6fb,23843.833333333332,#97d3f9,"I am proud to have fought for and secured the LOWEST African American and Hispanic unemployment rates in history. Now I’m pushing for prison reform to give people who have paid their debt to society a second chance. I will never stop fighting for ALL Americans!",1028275158342098944,2018-08-11 03:41
2018-08-01,12,5,#f0f8fe,0,#ffffff,5,#f0f8fe,106933,#e2f3fd,33759,#d5edfc,478210,#d9effd,898,#e4f4fd,54,#f0f9fe,6.013363028953229,#e0f2fd,95642,#c3e6fb,121375,#e6f4fd,24275,#95d2f9,"“Seems like the Department of Justice (and FBI) had a program to keep Donald Trump from becoming President”. @DarrellIssa  @foxandfriends  If this had happened to the other side&#44; everybody involved would be in jail. This is a Media coverup of the biggest story of our time.",1028633682918166528,2018-08-12 03:25
2018-08-01,13,13,#d7eefd,2,#f4fafe,11,#ddf1fd,114825,#e0f2fd,43558,#c9e8fc,864460,#b9e2fb,1808,#c8e8fc,146,#d7eefd,8.075221238938052,#d6eefc,66496.92307692308,#d6eefc,251602,#cbe9fc,19354,#aadbfa,"Just fired Agent Strzok&#44; formerly of the FBI&#44; was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!",1029037282676957185,2018-08-13 06:09
2018-08-01,14,18,#c7e8fc,0,#ffffff,18,#c7e8fc,131440,#dbf0fd,30906,#d9effd,1329671,#95d2f9,2987,#a6d9fa,213,#c4e6fb,7.130900569132909,#dbf0fd,73870.61111111111,#d1ecfc,324074,#bbe3fb,18004.11111111111,#b0defa,"Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!",1029332350969237504,2018-08-14 01:42
2018-08-01,15,17,#cae9fc,1,#f9fdff,16,#cdeafc,93574,#e6f4fd,30854,#d9effd,975654,#b1defa,2666,#afddfa,148,#d6eefd,5.551387846961741,#e3f3fd,57391.41176470588,#dbf0fd,252548,#cae9fc,14855.764705882353,#bde4fb,"Happy Birthday to the leader of the Democrat Party&#44; Maxine Waters!",1029743849160232960,2018-08-15 04:57
2018-08-01,16,13,#d7eefd,0,#ffffff,13,#d7eefd,147536,#d7eefd,36491,#d2ecfc,1223773,#9ed6f9,1963,#c3e6fb,371,#9ad4f9,18.899643402954663,#9fd6fa,94136.38461538461,#c4e6fb,312492,#bde4fb,24037.846153846152,#96d2f9,"The Queen of Soul&#44; Aretha Franklin&#44; is dead. She was a great woman&#44; with a wonderful gift from God&#44; her voice. She will be missed!",1030116078125568006,2018-08-16 05:36
2018-08-01,17,21,#bde4fb,0,#ffffff,21,#bde4fb,110496,#e1f2fd,30040,#daeffd,1581191,#80caf8,3677,#91d0f9,358,#9dd5f9,9.7361979874898,#cdeafc,75294.80952380953,#d0ebfc,394671,#aeddfa,18793.85714285714,#addcfa,"How can “Senator” Richard Blumenthal&#44; who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam)&#44; pass judgement on anyone? Loser!",1030257073047658501,2018-08-17 02:56
2018-08-01,18,14,#d4edfc,0,#ffffff,14,#d4edfc,158426,#d4edfc,39806,#ceeafc,1256389,#9bd5f9,2292,#bae2fb,152,#d5edfc,6.631762652705061,#ddf1fd,89742.07142857143,#c7e7fc,324522,#bbe3fb,23180.14285714286,#9ad4f9,"The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S.&#44; our military and countries that help us!",1030935164178903044,2018-08-18 11:51
2018-08-01,19,8,#e7f5fe,0,#ffffff,8,#e7f5fe,116507,#e0f2fd,29848,#daeffd,655932,#cae9fc,1673,#cdeafc,144,#d7eefd,8.607292289300657,#d3ecfc,81991.5,#cce9fc,167280,#ddf0fd,20910,#a4d8fa,"No Collusion and No Obstruction&#44; except by Crooked Hillary and the Democrats. All of the resignations and corruption&#44; yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan&#44; Comey&#44; McCabe&#44; Strzok lies to Congress&#44; or Crooked’s Emails!",1031141396776984576,2018-08-19 01:30
2018-08-01,20,8,#e7f5fe,0,#ffffff,8,#e7f5fe,113982,#e0f2fd,30909,#d9effd,724442,#c5e7fb,1618,#ceeafc,135,#daeffd,8.343634116192831,#d4edfc,90555.25,#c6e7fc,190195,#d8eefd,23774.375,#97d3f9,"I hope John Brennan&#44; the worst CIA Director in our country’s history&#44; brings a lawsuit. It will then be very easy to get all of his records&#44; texts&#44; emails and documents to show not only the poor job he did&#44; but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!",1031544711717302272,2018-08-20 04:13
2018-08-01,21,14,#d4edfc,0,#ffffff,14,#d4edfc,110535,#e1f2fd,28715,#dcf0fd,1065447,#aadbfa,2194,#bce3fb,241,#bce3fb,10.984503190519598,#c6e7fc,76103.35714285714,#d0ebfc,257228,#c9e9fc,18373.428571428572,#afddfa,"I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences&#44; our country would be overrun with people trying to get in&#44; and our system could not handle it!",1031868964161368066,2018-08-21 01:41
2018-08-01,22,11,#ddf1fd,0,#ffffff,11,#ddf1fd,151479,#d6eefc,36940,#d1ecfc,880712,#b8e1fb,931,#e3f3fd,68,#edf7fe,7.303974221267454,#daeffd,80064.72727272728,#cdeafc,208567,#d4edfc,18960.636363636364,#acdcfa,"If anyone is looking for a good lawyer&#44; I would strongly suggest that you don’t retain the services of Michael Cohen!",1032247043992023040,2018-08-22 02:44
2018-08-01,23,15,#d1ebfc,1,#f9fdff,14,#d4edfc,154809,#d5edfc,46100,#c6e7fb,972743,#b1defa,1180,#dcf0fd,99,#e4f3fd,8.389830508474576,#d4edfc,64849.53333333333,#d7eefd,254538,#cae9fc,16969.2,#b4e0fb,"The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is&#44; they forgot to campaign in numerous states!",1032431371728445441,2018-08-23 02:56
2018-08-01,24,12,#daeffd,1,#f9fdff,11,#ddf1fd,184573,#cdeafc,53254,#bce3fb,986333,#b0defa,1758,#cae9fc,117,#dff1fd,6.6552901023890785,#ddf1fd,82194.41666666667,#cce9fc,272651,#c6e7fc,22720.916666666668,#9cd5f9,"Social Media Giants are silencing millions of people. Can’t do this even if it means we must continue to hear Fake News like CNN&#44; whose ratings have suffered gravely. People have to figure out what is real&#44; and what is not&#44; without censorship!",1032954224529817600,2018-08-24 01:34
2018-08-01,25,13,#d7eefd,0,#ffffff,13,#d7eefd,153410,#d5edfc,42247,#cae9fc,1101241,#a8dafa,1768,#cae9fc,148,#d6eefd,8.371040723981901,#d4edfc,84710.84615384616,#cae9fc,274554,#c6e7fb,21119.53846153846,#a3d8fa,"Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails&#44; many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!",1033339636343549952,2018-08-25 03:05
2018-08-01,26,8,#e7f5fe,4,#e8f5fe,4,#f3fafe,219967,#c3e6fb,53382,#bce3fb,540931,#d4edfc,271,#f7fcff,19,#fafdff,7.011070110701107,#dbf0fd,67616.375,#d5edfc,265395,#c8e8fc,33174.375,#6fc2f7,"My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you!",1033515425336885248,2018-08-26 02:44
2018-08-01,27,9,#e3f3fd,0,#ffffff,9,#e3f3fd,181471,#cdeafc,43510,#c9e8fc,924407,#b5e0fb,1449,#d3edfc,130,#dbf0fd,8.971704623878537,#d1ecfc,102711.88888888889,#bee4fb,219345,#d2ecfc,24371.666666666668,#95d2f9,"Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!",1033876658439245825,2018-08-27 02:39
2018-08-01,28,12,#daeffd,1,#f9fdff,11,#ddf1fd,121129,#def1fd,28408,#dcf0fd,826452,#bce3fb,1424,#d4edfc,123,#ddf1fd,8.637640449438202,#d3ecfc,68871,#d4edfc,231424,#cfebfc,19285.333333333332,#abdbfa,"NASDAQ has just gone above 8000 for the first time in history!",1034379525113753601,2018-08-28 11:57
2018-08-01,29,23,#b8e1fb,0,#ffffff,23,#b8e1fb,148974,#d7eefd,40174,#cdeafc,1882038,#6bbff7,3499,#97d3f9,396,#93d1f9,11.317519291226064,#c4e7fb,81827.73913043478,#cceafc,489578,#9ad4f9,21286,#a2d8fa,"When you see “anonymous source&#44;” stop reading the story&#44; it is fiction!",1034783131855998976,2018-08-29 02:41
2018-08-01,30,19,#c4e6fb,0,#ffffff,19,#c4e6fb,129670,#dcf0fd,33097,#d6eefd,1560564,#82caf8,3207,#9fd6fa,249,#bae2fb,7.764265668849392,#d7eefd,82134.94736842105,#cce9fc,400913,#acdcfa,21100.684210526317,#a3d8fa,"CNN is working frantically to find their “source.” Look hard because it doesn’t exist. Whatever was left of CNN’s credibility is now gone!",1035209068095434752,2018-08-30 06:54
2018-08-01,31,3,#f6fbfe,0,#ffffff,3,#f6fbfe,122409,#def1fd,32605,#d7eefd,327832,#e5f4fd,411,#f3fafe,67,#edf7fe,16.30170316301703,#acdcfa,109277.33333333333,#bae2fb,80238,#eff8fe,26746,#8acdf9,"I will be doing a major rally for Senator Ted Cruz in October. I’m picking the biggest stadium in Texas we can find. As you know&#44; Ted has my complete and total Endorsement. His opponent is a disaster for Texas - weak on Second Amendment&#44; Crime&#44; Borders&#44; Military&#44; and Vets!",1035575198169411584,2018-08-31 07:09
2018-09-01,1,15,#d1ebfc,0,#ffffff,15,#d1ebfc,105815,#e2f3fd,25981,#dff1fd,1057120,#abdbfa,2165,#bde4fb,191,#cae9fc,8.822170900692841,#d2ecfc,70474.66666666667,#d3edfc,256948,#c9e9fc,17129.866666666665,#b4dffb,"There is no political necessity to keep Canada in the new NAFTA deal. If we don’t make a fair deal for the U.S. after decades of abuse&#44; Canada will be out. Congress should not interfere w/ these negotiations or I will simply terminate NAFTA entirely &amp; we will be far better off...",1035905988682018816,2018-09-01 05:03
2018-09-01,2,13,#d7eefd,4,#e8f5fe,9,#e3f3fd,178928,#ceeafc,44740,#c7e8fc,935913,#b4dffb,1461,#d3ecfc,114,#e0f2fd,7.8028747433264884,#d7eefd,71993.30769230769,#d2ecfc,330152,#bae2fb,25396.30769230769,#90d0f9,"MAKE AMERICA GREAT AGAIN!",1036024180087644160,2018-09-02 12:53
2018-09-01,3,14,#d4edfc,5,#e3f3fd,9,#e3f3fd,124606,#ddf1fd,27895,#ddf0fd,753771,#c2e6fb,1467,#d3ecfc,109,#e1f2fd,7.430129516019087,#d9effd,53840.78571428572,#def1fd,229016,#d0ebfc,16358.285714285714,#b7e1fb,"Happy Labor Day! Our country is doing better than ever before with unemployment setting record lows. The U.S. has tremendous upside potential as we go about fixing some of the worst Trade Deals ever made by any country in the world. Big progress being made!",1036576599771111424,2018-09-03 01:28
2018-09-01,4,9,#e3f3fd,0,#ffffff,9,#e3f3fd,104415,#e3f3fd,25962,#dff1fd,621345,#cdeafc,1234,#daeffd,85,#e8f5fe,6.888168557536467,#dcf0fd,69038.33333333333,#d4edfc,151869,#e0f2fd,16874.333333333332,#b5e0fb,"NBC FAKE NEWS&#44; which is under intense scrutiny over their killing the Harvey Weinstein story&#44; is now fumbling around making excuses for their probably highly unethical conduct. I have long criticized NBC and their journalistic standards-worse than even CNN. Look at their license?",1036991866124861440,2018-09-04 04:58
2018-09-01,5,17,#cae9fc,0,#ffffff,17,#cae9fc,121039,#def1fd,28860,#dcf0fd,1298791,#98d3f9,1979,#c3e6fb,202,#c7e8fc,10.207175341081355,#cae9fc,76399.4705882353,#cfebfc,335125,#b9e2fb,19713.235294117647,#a9dafa,"Just like the NFL&#44; whose ratings have gone WAY DOWN&#44; Nike is getting absolutely killed with anger and boycotts. I wonder if they had any idea that it would be this way? As far as the NFL is concerned&#44; I just find it hard to watch&#44; and always will&#44; until they stand for the FLAG!",1037334510159966214,2018-09-05 03:39
2018-09-01,6,8,#e7f5fe,0,#ffffff,8,#e7f5fe,203256,#c7e8fc,53170,#bce3fb,915197,#b6e0fb,1017,#e1f2fd,92,#e6f4fd,9.04621435594887,#d1ebfc,114399.625,#b7e1fb,239216,#cdeafc,29902,#7bc8f8,"I’m draining the Swamp&#44; and the Swamp is trying to fight back. Don’t worry&#44; we will win!",1037541538950209537,2018-09-06 05:22
2018-09-01,7,11,#ddf1fd,0,#ffffff,11,#ddf1fd,151673,#d6eefc,30246,#daeffd,961332,#b2dffa,1185,#dcf0fd,121,#def1fd,10.210970464135022,#cae9fc,87393.81818181818,#c8e8fc,221172,#d1ecfc,20106.545454545456,#a7dafa,"What was Nike thinking?",1038018199449567232,2018-09-07 12:56
2018-09-01,8,9,#e3f3fd,4,#e8f5fe,5,#f0f8fe,112546,#e1f2fd,32671,#d7eefd,420982,#def1fd,822,#e7f5fe,84,#e8f5fe,10.218978102189782,#cae9fc,46775.77777777778,#e2f3fd,190177,#d8eefd,21130.777777777777,#a3d8fa,"Apple prices may increase because of the massive Tariffs we may be imposing on China - but there is an easy solution where there would be ZERO tax&#44; and indeed a tax incentive. Make your products in the United States instead of China. Start building new plants now. Exciting! #MAGA",1038453273286664193,2018-09-08 05:45
2018-09-01,9,18,#c7e8fc,4,#e8f5fe,14,#d4edfc,133067,#dbf0fd,32757,#d7eefd,1213490,#9fd6fa,2317,#b9e2fb,166,#d1ecfc,7.164436771687527,#daf0fd,67416.11111111111,#d5edfc,349101,#b6e1fb,19394.5,#aadbfa,"If the U.S. sells a car into China&#44; there is a tax of 25%. If China sells a car into the U.S.&#44; there is a tax of 2%. Does anybody think that is FAIR? The days of the U.S. being ripped-off by other nations is OVER!",1038789398140084224,2018-09-09 04:01
2018-09-01,10,20,#c0e5fb,7,#d7eefd,13,#d7eefd,152901,#d5edfc,42135,#cbe9fc,994533,#b0ddfa,2310,#b9e2fb,158,#d3edfc,6.83982683982684,#dcf0fd,49726.65,#e0f2fd,361971,#b4dffb,18098.55,#b0ddfa,"“President Trump would need a magic wand to get to 4% GDP&#44;” stated President Obama. I guess I have a magic wand&#44; 4.2%&#44; and we will do MUCH better than this! We have just begun.",1039162221492928513,2018-09-10 04:42
2018-09-01,11,13,#d7eefd,0,#ffffff,13,#d7eefd,116879,#dff2fd,37754,#d0ebfc,998783,#afddfa,1304,#d8eefd,147,#d7eefd,11.273006134969325,#c5e7fb,76829.46153846153,#cfebfc,254374,#cae9fc,19567.23076923077,#aadbfa,"Rudy Giuliani did a GREAT job as Mayor of NYC during the period of September 11th. His leadership&#44; bravery and skill must never be forgotten. Rudy is a TRUE WARRIOR!",1039483479363399680,2018-09-11 01:59
2018-09-01,12,12,#daeffd,1,#f9fdff,11,#ddf1fd,109586,#e1f2fd,28470,#dcf0fd,785845,#bfe5fb,1531,#d1ecfc,99,#e4f3fd,6.466361854996734,#def1fd,65487.083333333336,#d6eefd,205960,#d4edfc,17163.333333333332,#b4dffb,"Crazy Maxine Waters: “After we impeach Trump&#44; we’ll go after Mike Pence. We’ll get him.”  @FoxNews  Where are the Democrats coming from? The best Economy in the history of our country would totally collapse if they ever took control!",1039693872396468227,2018-09-12 03:55
2018-09-01,13,19,#c4e6fb,5,#e3f3fd,14,#d4edfc,90523,#e7f5fe,42226,#cbe9fc,822804,#bce3fb,1815,#c8e8fc,119,#def1fd,6.556473829201102,#def1fd,43305.47368421053,#e4f4fd,331198,#bae2fb,17431.473684210527,#b2dffa,".....This was done by the Democrats in order to make me look as bad as possible when I was successfully raising Billions of Dollars to help rebuild Puerto Rico. If a person died for any reason&#44; like old age&#44; just add them onto the list. Bad politics. I love Puerto Rico!",1040220855400386560,2018-09-13 02:49
